Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"MKS POLONIA WARSZAWA";11;"Kacper ZIOLKOWSKI";LW;7.8;93;0;0;0;0;3;2;2;0;1;0;0;0;2;1;2;1;4;4;0%;1;1;0;1;5;5;0;2;0;0;3;7;10;70;2;4;7;2;2;1;1;2;4;2;2;3;4;2;2;4;7;1;1;1;3;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";12;"Filip LINKIEWICZ";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";13;"Adrian BAGINSKI";CB;7.1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0%;0;0;2;3;4;4;2;8;0;0;0;6;13;46;0;0;1;3;5;3;7;1;5;2;4;3;4;6;12;0;1;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";14;"Franciszek BANAS";CM;6.1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;2;0;0;0;3;5;60;0;1;1;1;2;1;2;0;0;1;1;2;4;1;1;1;1;1;3;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";15;"Jakub BARANOWSKI";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";16;"Filip GARCZYNSKI";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";17;"Bartosz JAWORSKI";CB;6.5;42;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0%;0;0;2;3;0;0;3;4;0;0;0;4;6;67;2;1;1;0;2;3;3;1;2;0;0;3;4;3;4;0;1;1;1;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";18;"Filip PIETRZAK";CM;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";19;"Michal ZABLOCKI";CM;7.1;97;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0%;3;4;0;0;4;5;1;6;0;0;1;6;13;46;0;2;5;2;2;2;6;2;4;1;3;3;6;4;9;2;4;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";21;unknown_21;RB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";20;unknown_20;RB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
