pzpn_id,eyeball_id,home_away,opponent,date_time,Team,Number,Player name,Position,Rating,Minutes played,Goals,Goals own,Assists,Offsides,Shots,Freekicks,Corners,Throw in,Fouls,Yellow cards,Red cards,Shots on target,Blocked shots,Shots off target,Shots inside pa,Shots outside pa,Success Take-Ons,Total Take-Ons,Shot Conversion Rate,Success Tackles,Total Tackles,Success Aerial duels,Total Aerial duels,Success Ground duels,Total Ground duels,Interceptions,Recovery,Blocks,Mistakes,Fouls won,Success Passes,Total Passes,Pass accuracy,Key passes,Success Passes in final third,Total Passes in final third,Success Passes in middle third,Total Passes in middle third,Success Passes in defensive third,Total Passes in defensive third,Success Long passes,Total Long passes,Success Medium range passes,Total Medium range passes,Success Short passes,Total Short passes,Success Forward passes,Total Forward passes,Success Sideways passes,Total Sideways passes,Success Backward passes,Total Backward passes,Success Crosses,Total Crosses,Conceded goals,Catches,Parries & Blocks,Succesful goal kicks,All goal kicks,GK Interceptions Successful,GK Interceptions Total
eda93f45-978a-43e3-8956-cc9963b39351,75233,away,Stomil Olsztyn SA,2025-11-21T14:30:00,POLONIA WARSZAWA,22.0,Bartosz PAWLAK,LB,6.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,1.0,2.0,1.0,2.0,2.0,4.0,2.0,5.0,0.0,1.0,0.0,22.0,26.0,85.0,2.0,11.0,14.0,6.0,6.0,5.0,6.0,0.0,2.0,5.0,5.0,17.0,19.0,5.0,7.0,3.0,5.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eda93f45-978a-43e3-8956-cc9963b39351,75233,away,Stomil Olsztyn SA,2025-11-21T14:30:00,POLONIA WARSZAWA,16.0,Bartosz JAWORSKI,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eda93f45-978a-43e3-8956-cc9963b39351,75233,away,Stomil Olsztyn SA,2025-11-21T14:30:00,POLONIA WARSZAWA,4.0,Milan JAWOR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eda93f45-978a-43e3-8956-cc9963b39351,75233,away,Stomil Olsztyn SA,2025-11-21T14:30:00,POLONIA WARSZAWA,21.0,Daniel LESNIEWSKI,RB,6.7,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0%,0.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,1.0,0.0,1.0,12.0,20.0,60.0,0.0,3.0,9.0,7.0,9.0,2.0,2.0,1.0,4.0,8.0,10.0,3.0,6.0,7.0,10.0,3.0,8.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eda93f45-978a-43e3-8956-cc9963b39351,75233,away,Stomil Olsztyn SA,2025-11-21T14:30:00,POLONIA WARSZAWA,14.0,Oliwier DYNYSIUK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,10.0,Maciej SKROK,CAM,6.7,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0%,1.0,4.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,40.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,7.0,Filip GARCZYNSKI,RW,7.1,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,1.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,75.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,2.0,Daniel LESNIEWSKI,RB,6.9,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,2.0,2.0,0.0,0.0,2.0,5.0,1.0,6.0,1.0,0.0,0.0,8.0,15.0,53.0,0.0,1.0,1.0,2.0,3.0,5.0,11.0,0.0,3.0,3.0,6.0,5.0,6.0,4.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,8.0,Pawel KAZALA,CM,7.1,91.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0%,1.0,1.0,0.0,2.0,2.0,3.0,1.0,8.0,2.0,1.0,0.0,8.0,13.0,62.0,0.0,0.0,0.0,6.0,9.0,2.0,4.0,1.0,1.0,3.0,6.0,4.0,6.0,4.0,7.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,6.0,Victor CIEMPIEL,CM,8.6,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,3.0,3.0,2.0,2.0,3.0,3.0,0.0,10.0,2.0,0.0,0.0,6.0,14.0,43.0,0.0,2.0,4.0,3.0,7.0,1.0,3.0,0.0,3.0,4.0,7.0,2.0,4.0,2.0,8.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,1.0,Dawid JANKOWSKI,GK,6.4,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,14.0,79.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,1.0,3.0,1.0,2.0,9.0,9.0,1.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,2.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,19.0,Jan TYSZKO,LW,8.1,83.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,25%,0.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,6.0,11.0,55.0,0.0,4.0,7.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,4.0,6.0,2.0,5.0,2.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,9.0,Marcel DZIEWA,CF,9.7,80.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,50%,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,20.0,Norbert BIALOOKI,CB,6.6,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0%,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,9.0,14.0,64.0,0.0,0.0,0.0,2.0,5.0,7.0,9.0,1.0,4.0,2.0,3.0,6.0,7.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,3.0,Filip PIETRZAK,LB,8.6,91.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0%,1.0,1.0,0.0,0.0,2.0,2.0,1.0,7.0,1.0,0.0,1.0,11.0,15.0,73.0,3.0,6.0,8.0,2.0,3.0,3.0,4.0,0.0,0.0,2.0,5.0,9.0,10.0,3.0,7.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,5.0,Adrian BAGINSKI,CB,6.5,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,15.0,23.0,65.0,0.0,0.0,0.0,1.0,3.0,14.0,20.0,3.0,11.0,4.0,4.0,8.0,8.0,7.0,15.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,17.0,Oliwier ZIEBA,RW,6.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,6.0,83.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,18.0,Michal STYCZEN,RB,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,1.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,16.0,Kacper PUSTOLA,CM,6.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,4.0,4.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,4.0,Milan JAWOR,CB,6.2,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,11.0,64.0,0.0,1.0,1.0,0.0,0.0,6.0,10.0,0.0,2.0,2.0,4.0,5.0,5.0,1.0,4.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,25.0,Beniamin WROBLEWSKI,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,15.0,Bartosz JAWORSKI,CF,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,99.0,Kacper ZIOLKOWSKI,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3abd411-97af-4a3a-801a-bf3eecd6846d,76096,home,AKS SMS GROT ŁÓDŹ,2025-11-29T17:30:00,POLONIA WARSZAWA,13.0,Oliwier DYNYSIUK,RB,6.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0%,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ed82535-eae3-4c11-a2b0-e6344445662e,84271,away,INDUSTRIA KORONA SA Kielce,2026-02-28T15:00:00,POLONIA WARSZAWA,24.0,Victor CIEMPIEL,DM,7.8,96.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0%,2.0,2.0,1.0,2.0,5.0,7.0,1.0,7.0,1.0,0.0,2.0,20.0,25.0,80.0,1.0,7.0,8.0,10.0,12.0,3.0,5.0,3.0,4.0,8.0,9.0,9.0,12.0,8.0,12.0,6.0,7.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ed82535-eae3-4c11-a2b0-e6344445662e,84271,away,INDUSTRIA KORONA SA Kielce,2026-02-28T15:00:00,POLONIA WARSZAWA,7.0,Maciej SZESZEL,RM,6.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ed82535-eae3-4c11-a2b0-e6344445662e,84271,away,INDUSTRIA KORONA SA Kielce,2026-02-28T15:00:00,POLONIA WARSZAWA,11.0,Oliwier ZIEBA,LM,7.9,84.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0%,3.0,3.0,0.0,1.0,7.0,9.0,0.0,3.0,0.0,0.0,0.0,16.0,20.0,80.0,3.0,14.0,17.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,11.0,14.0,3.0,3.0,7.0,11.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ed82535-eae3-4c11-a2b0-e6344445662e,84271,away,INDUSTRIA KORONA SA Kielce,2026-02-28T15:00:00,POLONIA WARSZAWA,8.0,Jan TYSZKO,CAM,8.9,96.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,0%,1.0,2.0,0.0,1.0,4.0,7.0,2.0,4.0,1.0,0.0,1.0,20.0,27.0,74.0,3.0,11.0,15.0,8.0,11.0,1.0,1.0,2.0,5.0,8.0,10.0,10.0,12.0,5.0,10.0,11.0,13.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ed82535-eae3-4c11-a2b0-e6344445662e,84271,away,INDUSTRIA KORONA SA Kielce,2026-02-28T15:00:00,POLONIA WARSZAWA,9.0,Marcel DZIEWA,CF,8.2,96.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,50%,2.0,2.0,2.0,8.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,8.0,11.0,73.0,0.0,6.0,6.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,6.0,8.0,2.0,5.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ed82535-eae3-4c11-a2b0-e6344445662e,84271,away,INDUSTRIA KORONA SA Kielce,2026-02-28T15:00:00,POLONIA WARSZAWA,5.0,Adrian BAGINSKI,CB,6.9,96.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0%,0.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,15.0,18.0,83.0,0.0,2.0,2.0,7.0,9.0,6.0,7.0,1.0,3.0,8.0,8.0,6.0,7.0,7.0,10.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ed82535-eae3-4c11-a2b0-e6344445662e,84271,away,INDUSTRIA KORONA SA Kielce,2026-02-28T15:00:00,POLONIA WARSZAWA,4.0,Norbert BIALOOKI,CB,7.7,96.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0%,2.0,2.0,2.0,4.0,4.0,6.0,5.0,5.0,1.0,0.0,0.0,14.0,24.0,58.0,0.0,1.0,4.0,9.0,9.0,4.0,11.0,3.0,6.0,5.0,9.0,6.0,9.0,10.0,17.0,4.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6ed82535-eae3-4c11-a2b0-e6344445662e,84271,away,INDUSTRIA KORONA SA Kielce,2026-02-28T15:00:00,POLONIA WARSZAWA,2.0,Filip GARCZYNSKI,RB,7.8,96.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0%,3.0,4.0,3.0,4.0,5.0,8.0,7.0,10.0,4.0,0.0,1.0,22.0,30.0,73.0,1.0,4.0,6.0,15.0,20.0,3.0,4.0,1.0,5.0,10.0,11.0,11.0,14.0,11.0,18.0,6.0,7.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
